System, ManagementID, LastUpdate, Current OS, Status, Blueprint Failed IDs, Blueprint Failed Reason, Software Update Failures
MBP-V0T9FJY4X4, b51eeadf-1894-4c85-8739-54a3fd994fdf, 2025-11-10T07:50:27.751, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-11-09T17:49:24-05:00
MBP-V4DK4CFWFJ, 746cbc7d-d2d2-458d-9f59-1303f837ae5a, 2026-01-22T08:28:44.957, macOS 15.7.3, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7706 "[SUMacControllerErrorDownloadSFRFailed=7706] Failed to perform SFR update download operation: [SUCoreError(MobileAsset):kSUCoreErrorAssetDownloadFailed(8700)_1_com.apple.MobileAssetError.Download(MobileAssetDownload):MADownloadNetworkingError(47)]" UserInfo={NSUnderlyingError=0xac69e0ff0 {Error Domain=SUCoreError Code=8700 "[kSUCoreErrorAssetDownloadFailed] failed to download asset" UserInfo={NSLocalizedDescription=[kSUCoreErrorAssetDownloadFailed] failed to download asset; NSUnderlyingError=0xac69e15f0 {Error Domain=com.apple.MobileAssetError.Download Code=47 "Download failed due to a general networking error. (Asset download for com.apple.MobileAsset.SFRSoftwareUpdate ace53fabc66caffc4c774e16d44b9e8f8cc04d3c)" UserInfo={tryAgainLater=true; NSLocalizedDescription=Download failed due to a general networking error. (Asset download for com.apple.MobileAsset.SFRSoftwareUpdate ace53fabc66caffc4c774e16d44b9e8f8cc04d3c)}}}}; SUMacControllerErrorIndicationsMask=0; SUMacControllerErrorLocalizedTitle=Unable to download software update; NSDebugDescription=[SUMacControllerErrorDownloadSFRFailed=7706] Failed to perform SFR update download operation: [SUCoreError(MobileAsset):kSUCoreErrorAssetDownloadFailed(8700)_1_com.apple.MobileAssetError.Download(MobileAssetDownload):MADownloadNetworkingError(47)]; NSLocalizedDescription=macOS system content could not be downloaded. Make sure you’re connected to the internet and try again; or contact Apple Support for assistance.} timestamp:2026-01-22T09:28:38+01:00
MAC-H4TJ10AVQ7H6, 2bf14d60-41ea-44a7-892f-2e660546908f, 2025-11-09T23:46:20.595, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-11-09T18:46:14-05:00
MBP-W0F3GQKV4Y, 5c897dab-2ac6-4336-b421-47b9337d8854, 2025-10-23T08:13:33.321, macOS 15.7.3, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-10-23T04:13:26-04:00
MBP-XWL2KGK9KQ, 22cd4ceb-8580-48c9-bb7f-cd20a325abce, 2025-11-12T13:47:15.181, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUOSUErrorDomain Code=0 "AppQuitting" UserInfo={NSDebugDescription=AppQuitting} timestamp:2025-11-12T08:47:09-05:00
MBP-LJDQ634XNP, 3a9e7ef6-7016-48f5-98b0-3f76f8535083, 2025-11-11T13:39:13.795, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7749 "[SUMacControllerErrorCommitStashInvalidState=7749] Access control was denied; but no prepare is available for committing the stash (prepared update for another client): [SUMacControllerError:7507]" UserInfo={NSLocalizedDescription=Unable to save user credentials for software update at this time.; SUMacControllerErrorIndicationsMask=0; NSDebugDescription=[SUMacControllerErrorCommitStashInvalidState=7749] Access control was denied; but no prepare is available for committing the stash (prepared update for another client): [SUMacControllerError:7507]; NSUnderlyingError=0x80083fc60 {Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.}}} timestamp:2025-11-11T13:39:07Z
MBP-Q5WCN7XQ71, eb198f26-c4da-42a4-b9cc-cadaf3c84875, 2025-10-28T15:30:30.19, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7700 "[SUMacControllerErrorDownloadFailed=7700] Failed to perform Download operation: [SUMacControllerError:7710_1_OAHSUErrorDomain:304_2_NSURLErrorDomain:-1005_3_kCFErrorDomainCFNetwork:-1005]" UserInfo={NSUnderlyingError=0x65f1594a0 {Error Domain=SUMacControllerError Code=7710 "[SUMacControllerErrorDownloadRosettaFailed=7710] failed to download Rosetta update: [OAHSUErrorDomain:304_1_NSURLErrorDomain:-1005_2_kCFErrorDomainCFNetwork:-1005]" UserInfo={NSUnderlyingError=0x65f158510 {Error Domain=OAHSUErrorDomain Code=304 "Download failed." UserInfo={NSLocalizedRecoverySuggestion=An error occurred while downloading the update. Please check your internet connection and try again.; NSLocalizedDescription=Download failed.; NSUnderlyingError=0x65f15a490 {Error Domain=NSURLErrorDomain Code=-1005 "The network connection was lost." UserInfo=0x661fe6c80 (not displayed)}}}; SUMacControllerErrorIndicationsMask=0; SUMacControllerErrorLocalizedTitle=Unable to download software update; NSDebugDescription=[SUMacControllerErrorDownloadRosettaFailed=7710] failed to download Rosetta update: [OAHSUErrorDomain:304_1_NSURLErrorDomain:-1005_2_kCFErrorDomainCFNetwork:-1005]; NSLocalizedDescription=The Rosetta update failed to download. Please try again.}}; SUMacControllerErrorIndicationsMask=0; SUMacControllerErrorLocalizedTitle=Unable to download software update; NSDebugDescription=[SUMacControllerErrorDownloadFailed=7700] Failed to perform Download operation: [SUMacControllerError:7710_1_OAHSUErrorDomain:304_2_NSURLErrorDomain:-1005_3_kCFErrorDomainCFNetwork:-1005]; NSLocalizedDescription=macOS could not be downloaded. Make sure you’re connected to the internet and try again; or contact Apple support for assistance.} timestamp:2025-10-06T00:20:57-07:00
MBP-Q6K7TVYG4K, 8b4f54eb-ca26-4826-9f3c-367362356260, 2025-11-12T13:55:36.093, macOS 15.7.3, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7749 "[SUMacControllerErrorCommitStashInvalidState=7749] Access control was denied; but no prepare is available for committing the stash (prepared update for another client): [SUMacControllerError:7507]" UserInfo={NSLocalizedDescription=Unable to save user credentials for software update at this time.; SUMacControllerErrorIndicationsMask=0; NSDebugDescription=[SUMacControllerErrorCommitStashInvalidState=7749] Access control was denied; but no prepare is available for committing the stash (prepared update for another client): [SUMacControllerError:7507]; NSUnderlyingError=0xbd5121410 {Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.}}} timestamp:2025-11-12T07:55:27-06:00
MBP-C4MX2RY2HM, 4a87091d-3580-4c58-be6b-3a1d2238ea3a, 2026-01-22T16:39:55.648, macOS 15.7.2, success, , , count:8 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2026-01-21T09:33:38-05:00
MBP-CTVGPMVPTQ, 1a0e9544-fb68-4ed1-b2ed-cecbc43c5137, 2025-11-10T03:45:03.061, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied; NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-11-04T18:53:06+05:30
MBP-KHKG69N729, c0df6f91-13ce-4b5e-8fad-a820da104fc2, 2025-11-21T13:03:10.169, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7313 "[SUMacControllerErrorScanNoRosettaUpdateFound=7313] OAHSoftwareUpdateController returned no Rosetta updates found: [OAHSUErrorDomain:300_1_MSUProductManagerErrorDomain:50_2_MSUDataDownloaderErrorDomain:1_3_NSURLErrorDomain:-1009_4_kCFErrorDomainCFNetwork:-1009]" UserInfo={NSLocalizedDescription=Failed to locate required Rosetta update. Please try again later.; SUMacControllerErrorIndicationsMask=0; NSDebugDescription=[SUMacControllerErrorScanNoRosettaUpdateFound=7313] OAHSoftwareUpdateController returned no Rosetta updates found: [OAHSUErrorDomain:300_1_MSUProductManagerErrorDomain:50_2_MSUDataDownloaderErrorDomain:1_3_NSURLErrorDomain:-1009_4_kCFErrorDomainCFNetwork:-1009]; NSUnderlyingError=0x8bbdd6be0 {Error Domain=OAHSUErrorDomain Code=300 "[300] Unable to check for updates" UserInfo={NSLocalizedDescription=[300] Unable to check for updates; NSUnderlyingError=0x8bbdd7270 {Error Domain=MSUProductManagerErrorDomain Code=50 "[50] The operation couldn’t be completed. (MSUProductManagerErrorDomain error 50.)" UserInfo={NSLocalizedDescription=[50] The operation couldn’t be completed. (MSUProductManagerErrorDomain error 50.); NSUnderlyingError=0x8bbdd6f70 {Error Domain=MSUDataDownloaderErrorDomain Code=1 "[1] The operation couldn’t be completed. (MSUDataDownloaderErrorDomain error 1.)" UserInfo=0x8b88d1fc0 (not displayed)}}}}}} timestamp:2025-11-17T06:55:51+05:30
MBP-L61M43HN7T, 764262b0-474d-4f93-93d9-d50594d2a603, 2026-01-23T15:51:33.959, macOS 15.7.2, success, , , count:6 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2026-01-23T10:51:26-05:00
MBP-G17XV3G647, de0a3576-527b-413b-a52a-1afc97234599, 2025-11-10T05:14:11.491, macOS 26.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied; NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-11-02T11:36:14+05:30
MBP-D3R3JH4KC9, 6aa45f4e-4d94-4b38-bcec-599a44d00758, 2025-05-10T09:45:34.083, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-05-10T15:15:05+05:30
